timestamp_sec,person_idx,person_lat,person_lon,drone_lat,drone_lon,drone_altitude_agl,roll_deg,pitch_deg,yaw_deg,confidence,num_detections_in_frame,altitude
1771590224.636413574,1,28.753745779,77.115603067,28.753718500,77.115614700,6.327,0.1467,-0.1281,-31.7860,0.7670,1
1771590224.669786930,1,28.753744493,77.115604004,28.753718500,77.115614700,6.327,0.1467,-0.1281,-31.7860,0.7582,1
1771590224.703160286,1,28.753743577,77.115604783,28.753718500,77.115614700,6.327,0.1467,-0.1281,-31.7860,0.8495,1
1771590224.736533880,1,28.753743002,77.115605936,28.753718500,77.115614700,6.327,0.1467,-0.1281,-31.7860,0.7949,1
1771590224.769907236,1,28.753742616,77.115607289,28.753718500,77.115614700,6.327,0.1467,-0.1281,-31.7860,0.7607,1
1771590224.803280830,1,28.753742441,77.115607840,28.753718500,77.115614700,6.327,0.1467,-0.1281,-31.7860,0.8203,1
1771590224.836654186,1,28.753736415,77.115613561,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.7264,1
1771590224.870027781,1,28.753736526,77.115613569,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.7719,1
1771590224.903401136,1,28.753736715,77.115614093,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.7292,1
1771590224.936774731,1,28.753736960,77.115614389,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.7104,1
1771590224.970148087,1,28.753737076,77.115614857,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.7889,1
1771590225.003521442,1,28.753737180,77.115614957,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.8193,1
1771590225.036895037,1,28.753737151,77.115615130,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.8423,1
1771590225.070268631,1,28.753737018,77.115615320,28.753717100,77.115617500,6.335,1.2738,-4.4535,-30.2228,0.8254,1
1771590225.103641748,1,28.753737040,77.115615936,28.753715800,77.115619700,6.341,1.8922,-2.6904,-29.6934,0.7436,1
1771590225.137015343,1,28.753737129,77.115615818,28.753715800,77.115619700,6.341,1.8922,-2.6904,-29.6934,0.7980,1
1771590225.170389891,1,28.753736892,77.115616020,28.753715800,77.115619700,6.341,1.8922,-2.6904,-29.6934,0.8170,1
1771590225.203763247,1,28.753736614,77.115616118,28.753715800,77.115619700,6.341,1.8922,-2.6904,-29.6934,0.7733,1
1771590225.237136602,1,28.753736522,77.115616056,28.753715800,77.115619700,6.341,1.8922,-2.6904,-29.6934,0.7915,1
1771590225.270509958,1,28.753736201,77.115616154,28.753715800,77.115619700,6.341,1.8922,-2.6904,-29.6934,0.8346,1
1771590225.303883553,1,28.753736095,77.115616066,28.753715800,77.115619700,6.341,1.8922,-2.6904,-29.6934,0.8182,1
1771590225.337256908,1,28.753734457,77.115617674,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.7896,1
1771590225.370630264,1,28.753734291,77.115617630,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.8339,1
1771590225.404003620,1,28.753733857,77.115617593,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.8399,1
1771590225.437377214,1,28.753733575,77.115617612,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.7666,1
1771590225.470750570,1,28.753733325,77.115617701,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.8418,1
1771590225.504123926,1,28.753732570,77.115617939,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.8653,1
1771590225.537497282,1,28.753732321,77.115617891,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.8532,1
1771590225.570870876,1,28.753731801,77.115617692,28.753714300,77.115621700,6.342,2.1456,-2.1643,-29.7983,0.8070,1
1771590225.604244232,1,28.753728366,77.115620038,28.753712700,77.115623600,6.341,1.9500,-3.2600,-31.2536,0.7829,1
1771590225.637617588,1,28.753727958,77.115619835,28.753712700,77.115623600,6.341,1.9500,-3.2600,-31.2536,0.8316,1
1771590225.670990944,1,28.753727299,77.115619244,28.753712700,77.115623600,6.341,1.9500,-3.2600,-31.2536,0.8349,1
1771590225.704364538,1,28.753726704,77.115618948,28.753712700,77.115623600,6.341,1.9500,-3.2600,-31.2536,0.8702,1
1771590225.737737894,1,28.753726347,77.115618475,28.753712700,77.115623600,6.341,1.9500,-3.2600,-31.2536,0.8283,1
1771590225.771111250,1,28.753725784,77.115618054,28.753712700,77.115623600,6.341,1.9500,-3.2600,-31.2536,0.8390,1
1771590225.804484606,1,28.753725559,77.115617365,28.753712700,77.115623600,6.341,1.9500,-3.2600,-31.2536,0.7947,1
1771590225.837858200,1,28.753724711,77.115619177,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.7997,1
1771590225.871232748,1,28.753724424,77.115618765,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.8085,1
1771590225.904605865,1,28.753724063,77.115618341,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.8322,1
1771590225.937979460,1,28.753723582,77.115618194,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.8625,1
1771590225.971352816,1,28.753723291,77.115617934,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.8466,1
1771590226.004726410,1,28.753722600,77.115618234,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.7609,1
1771590226.038099527,1,28.753722379,77.115618183,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.7705,1
1771590226.071472883,1,28.753721849,77.115618420,28.753711100,77.115625200,6.339,-0.1085,-2.9110,-34.6949,0.5451,1
1771590226.104846478,1,28.753720031,77.115620060,28.753709500,77.115626800,6.332,-0.8506,-2.7757,-37.4477,0.6913,1
1771590226.138220072,1,28.753719669,77.115620077,28.753709500,77.115626800,6.332,-0.8506,-2.7757,-37.4477,0.7865,1
1771590226.171593189,1,28.753719162,77.115620245,28.753709500,77.115626800,6.332,-0.8506,-2.7757,-37.4477,0.7336,1
1771590226.204966784,1,28.753718822,77.115620187,28.753709500,77.115626800,6.332,-0.8506,-2.7757,-37.4477,0.7017,1
1771590226.505328178,1,28.753713842,77.115623946,28.753707600,77.115628400,6.322,-1.0470,-3.1417,-39.0036,0.6525,1
1771590226.605449677,1,28.753710558,77.115627060,28.753705900,77.115630000,6.313,-0.9304,-3.7942,-39.4874,0.5705,1
1771590226.772317171,1,28.753709385,77.115628639,28.753705900,77.115630000,6.313,-0.9304,-3.7942,-39.4874,0.6743,1
1771590230.810509205,1,28.753697529,77.115641194,28.753699400,77.115638000,6.217,1.2530,-3.7209,-40.1229,0.5499,1
1771590230.843882561,1,28.753699604,77.115640997,28.753700200,77.115637700,6.233,0.4593,-2.9348,-39.7955,0.5404,1
1771590230.877256155,1,28.753699612,77.115640694,28.753700200,77.115637700,6.233,0.4593,-2.9348,-39.7955,0.6011,1
1771590230.910629511,1,28.753699614,77.115640484,28.753700200,77.115637700,6.233,0.4593,-2.9348,-39.7955,0.5974,1
1771590230.944002867,1,28.753699755,77.115640279,28.753700200,77.115637700,6.233,0.4593,-2.9348,-39.7955,0.5678,1
1771590230.977376461,1,28.753699692,77.115640330,28.753700200,77.115637700,6.233,0.4593,-2.9348,-39.7955,0.6672,1
1771590231.010749817,1,28.753699688,77.115639799,28.753700200,77.115637700,6.233,0.4593,-2.9348,-39.7955,0.6042,1
1771590231.044123173,1,28.753699733,77.115639952,28.753700200,77.115637700,6.233,0.4593,-2.9348,-39.7955,0.5888,1
1771590231.077496529,1,28.753700486,77.115640110,28.753700600,77.115637200,6.248,-0.3384,-3.1782,-39.6069,0.6376,1
1771590231.177616835,1,28.753700542,77.115639298,28.753700600,77.115637200,6.248,-0.3384,-3.1782,-39.6069,0.5715,1
1771590231.244364023,1,28.753699978,77.115638264,28.753700600,77.115637200,6.248,-0.3384,-3.1782,-39.6069,0.5019,1
1771590231.277737379,1,28.753700037,77.115638231,28.753700600,77.115637200,6.248,-0.3384,-3.1782,-39.6069,0.5590,1
1771590231.311110735,1,28.753699931,77.115638036,28.753700600,77.115637200,6.248,-0.3384,-3.1782,-39.6069,0.5552,1
1771590231.344484329,1,28.753701115,77.115638895,28.753700900,77.115636600,6.258,-2.1291,-3.1913,-39.6324,0.5848,1
1771590231.377857924,1,28.753701380,77.115638619,28.753700900,77.115636600,6.258,-2.1291,-3.1913,-39.6324,0.6278,1
1771590231.444604635,1,28.753701707,77.115638475,28.753700900,77.115636600,6.258,-2.1291,-3.1913,-39.6324,0.5567,1
1771590231.477979183,1,28.753701529,77.115638491,28.753700900,77.115636600,6.258,-2.1291,-3.1913,-39.6324,0.6013,1
1771590231.511352539,1,28.753701870,77.115638166,28.753700900,77.115636600,6.258,-2.1291,-3.1913,-39.6324,0.6222,1
1771590231.544726133,1,28.753702145,77.115638041,28.753700900,77.115636600,6.258,-2.1291,-3.1913,-39.6324,0.6273,1
1771590231.578099728,1,28.753702008,77.115636386,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.6086,1
1771590231.611473083,1,28.753702003,77.115636211,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.6607,1
1771590231.644846439,1,28.753702344,77.115636005,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.5722,1
1771590231.678220034,1,28.753702715,77.115635665,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.6517,1
1771590231.711593390,1,28.753702749,77.115635297,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.5304,1
1771590231.744966745,1,28.753703106,77.115634810,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.6412,1
1771590231.778340340,1,28.753703488,77.115634243,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.5885,1
1771590231.811713934,1,28.753704162,77.115633341,28.753701200,77.115635800,6.244,-1.4842,-3.2253,-39.8756,0.6705,1
1771590231.845087051,1,28.753706795,77.115630013,28.753701600,77.115634600,6.224,-1.6669,-0.7784,-40.5197,0.5688,1
1771590231.878460646,1,28.753707388,77.115629575,28.753701600,77.115634600,6.224,-1.6669,-0.7784,-40.5197,0.6404,1
1771590231.911834240,1,28.753707726,77.115629348,28.753701600,77.115634600,6.224,-1.6669,-0.7784,-40.5197,0.7181,1
1771590231.945207834,1,28.753707886,77.115628796,28.753701600,77.115634600,6.224,-1.6669,-0.7784,-40.5197,0.7076,1
1771590231.978580952,1,28.753707902,77.115628174,28.753701600,77.115634600,6.224,-1.6669,-0.7784,-40.5197,0.7044,1
1771590232.011954546,1,28.753708135,77.115627798,28.753701600,77.115634600,6.224,-1.6669,-0.7784,-40.5197,0.5861,1
1771590232.045328140,1,28.753708203,77.115627490,28.753701600,77.115634600,6.224,-1.6669,-0.7784,-40.5197,0.6234,1
1771590232.078701496,1,28.753710311,77.115624911,28.753702200,77.115633300,6.207,-2.2166,0.9429,-41.4061,0.6022,1
1771590232.112074852,1,28.753710403,77.115624873,28.753702200,77.115633300,6.207,-2.2166,0.9429,-41.4061,0.5762,1
1771590232.145448446,1,28.753710448,77.115624847,28.753702200,77.115633300,6.207,-2.2166,0.9429,-41.4061,0.5519,1
1771590232.445810080,1,28.753709979,77.115625283,28.753702600,77.115632400,6.195,-1.8521,-0.0650,-42.2583,0.5523,1
1771590232.512556791,1,28.753710620,77.115625137,28.753702600,77.115632400,6.195,-1.8521,-0.0650,-42.2583,0.5412,1
1771590232.545930386,1,28.753711242,77.115624848,28.753702600,77.115632400,6.195,-1.8521,-0.0650,-42.2583,0.7254,1
1771590232.612677097,1,28.753714200,77.115620673,28.753703100,77.115631800,6.195,-0.5047,1.8006,-42.3304,0.5999,1
1771590232.679423809,1,28.753715820,77.115619003,28.753703100,77.115631800,6.195,-0.5047,1.8006,-42.3304,0.6720,1
1771590232.746170759,1,28.753716522,77.115618317,28.753703100,77.115631800,6.195,-0.5047,1.8006,-42.3304,0.5700,1
1771590232.812917471,1,28.753715833,77.115619015,28.753703100,77.115631800,6.195,-0.5047,1.8006,-42.3304,0.6416,1
1771590232.879665375,1,28.753716316,77.115618638,28.753703100,77.115632000,6.183,-0.2689,4.3321,-42.2319,0.5501,1
1771590233.947615862,1,28.753709680,77.115622356,28.753703100,77.115632000,6.183,-0.2689,4.3321,-42.2319,0.6772,1
1771590233.980989456,1,28.753709513,77.115622143,28.753703100,77.115632000,6.183,-0.2689,4.3321,-42.2319,0.6925,1
1771590234.014362812,1,28.753709257,77.115621652,28.753703100,77.115632000,6.183,-0.2689,4.3321,-42.2319,0.6356,1
1771590234.047736406,1,28.753708770,77.115621238,28.753703100,77.115632000,6.183,-0.2689,4.3321,-42.2319,0.6617,1
1771590234.081109762,1,28.753704976,77.115629821,28.753701600,77.115634100,6.170,-3.7368,-1.0725,-40.4358,0.5976,1
1771590234.114483118,1,28.753704921,77.115629605,28.753701600,77.115634100,6.170,-3.7368,-1.0725,-40.4358,0.6528,1
1771590234.147856712,1,28.753704765,77.115629376,28.753701600,77.115634100,6.170,-3.7368,-1.0725,-40.4358,0.6319,1
1771590234.181230307,1,28.753704369,77.115629258,28.753701600,77.115634100,6.170,-3.7368,-1.0725,-40.4358,0.5626,1
1771590234.214603424,1,28.753704174,77.115629143,28.753701600,77.115634100,6.170,-3.7368,-1.0725,-40.4358,0.6552,1
1771590234.247977018,1,28.753703989,77.115629318,28.753701600,77.115634100,6.170,-3.7368,-1.0725,-40.4358,0.5613,1
1771590234.281351566,1,28.753704041,77.115629448,28.753701600,77.115634100,6.170,-3.7368,-1.0725,-40.4358,0.6044,1
1771590234.314725161,1,28.753703928,77.115630891,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.6098,1
1771590234.348098516,1,28.753703677,77.115631176,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.5935,1
1771590234.381472111,1,28.753703800,77.115631381,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.5687,1
1771590234.414845467,1,28.753703974,77.115631834,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.5501,1
1771590234.448219061,1,28.753704256,77.115632374,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.6005,1
1771590234.481592417,1,28.753704155,77.115632717,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.5977,1
1771590234.514966011,1,28.753704471,77.115633339,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.5354,1
1771590234.548339605,1,28.753704869,77.115634136,28.753701200,77.115634300,6.183,-4.4806,-1.3738,-40.3347,0.5806,1
1771590234.581713200,1,28.753702861,77.115632826,28.753701000,77.115634900,6.191,-1.8544,-1.6567,-40.1708,0.6242,1
1771590234.615086317,1,28.753702817,77.115633175,28.753701000,77.115634900,6.191,-1.8544,-1.6567,-40.1708,0.6320,1
1771590234.648459911,1,28.753702899,77.115633197,28.753701000,77.115634900,6.191,-1.8544,-1.6567,-40.1708,0.6371,1
1771590234.681833506,1,28.753703083,77.115633512,28.753701000,77.115634900,6.191,-1.8544,-1.6567,-40.1708,0.6520,1
1771590234.715207100,1,28.753703039,77.115633815,28.753701000,77.115634900,6.191,-1.8544,-1.6567,-40.1708,0.5339,1
1771590234.848701000,1,28.753702385,77.115633902,28.753701000,77.115635700,6.192,-0.4478,-1.5242,-40.2031,0.6386,1
1771590234.882074356,1,28.753702502,77.115633991,28.753701000,77.115635700,6.192,-0.4478,-1.5242,-40.2031,0.6162,1
1771590234.915447950,1,28.753702555,77.115634148,28.753701000,77.115635700,6.192,-0.4478,-1.5242,-40.2031,0.5937,1
1771590235.015569448,1,28.753702363,77.115635068,28.753701000,77.115635700,6.192,-0.4478,-1.5242,-40.2031,0.5485,1
1771590239.954847336,1,28.753703676,77.115633898,28.753700900,77.115636900,6.138,-1.0393,-1.0647,-40.1043,0.5312,1
1771590239.988220692,1,28.753703582,77.115633795,28.753700900,77.115636900,6.138,-1.0393,-1.0647,-40.1043,0.5048,1
1771590240.054967642,1,28.753703832,77.115634069,28.753700900,77.115636900,6.138,-1.0393,-1.0647,-40.1043,0.5266,1
1771590240.088340998,1,28.753703320,77.115633598,28.753700700,77.115636500,6.120,-1.0493,-1.3060,-40.0408,0.5076,1
1771590240.155087948,1,28.753703266,77.115633254,28.753700700,77.115636500,6.120,-1.0493,-1.3060,-40.0408,0.5105,1
1771590240.188461542,1,28.753703046,77.115633117,28.753700700,77.115636500,6.120,-1.0493,-1.3060,-40.0408,0.6290,1
1771590240.221834660,1,28.753702659,77.115632959,28.753700700,77.115636500,6.120,-1.0493,-1.3060,-40.0408,0.5818,1
1771590240.255208254,1,28.753702576,77.115632890,28.753700700,77.115636500,6.120,-1.0493,-1.3060,-40.0408,0.6124,1
1771590240.288581610,1,28.753702535,77.115632864,28.753700700,77.115636500,6.120,-1.0493,-1.3060,-40.0408,0.6331,1
1771590240.321954966,1,28.753702290,77.115633401,28.753700400,77.115636300,6.104,-2.0347,-1.6557,-40.1831,0.5823,1
1771590240.355328321,1,28.753702092,77.115633536,28.753700400,77.115636300,6.104,-2.0347,-1.6557,-40.1831,0.5449,1
1771590240.388701916,1,28.753702164,77.115633593,28.753700400,77.115636300,6.104,-2.0347,-1.6557,-40.1831,0.6678,1
1771590240.422075510,1,28.753702401,77.115633397,28.753700400,77.115636300,6.104,-2.0347,-1.6557,-40.1831,0.5625,1
1771590240.455448627,1,28.753702278,77.115633367,28.753700400,77.115636300,6.104,-2.0347,-1.6557,-40.1831,0.5742,1
1771590240.522195578,1,28.753702339,77.115633543,28.753700400,77.115636300,6.104,-2.0347,-1.6557,-40.1831,0.6295,1
1771590240.555569172,1,28.753701979,77.115633487,28.753700400,77.115636300,6.104,-2.0347,-1.6557,-40.1831,0.6707,1
1771590240.588943720,1,28.753701359,77.115633065,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.6708,1
1771590240.622316837,1,28.753701359,77.115633349,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.6286,1
1771590240.655690432,1,28.753700746,77.115633042,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.6710,1
1771590240.689063787,1,28.753700461,77.115633193,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.6603,1
1771590240.722437143,1,28.753700247,77.115633145,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.5860,1
1771590240.755810738,1,28.753699935,77.115632604,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.6197,1
1771590240.789184093,1,28.753699794,77.115632871,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.5901,1
1771590240.822557688,1,28.753699574,77.115632763,28.753700100,77.115636100,6.089,-1.6345,-1.7769,-40.2745,0.5127,1
1771590240.855930805,1,28.753699403,77.115634449,28.753699800,77.115635900,6.073,-3.0314,-2.7000,-40.7875,0.5577,1
1771590240.922677755,1,28.753699629,77.115634668,28.753699800,77.115635900,6.073,-3.0314,-2.7000,-40.7875,0.6289,1
1771590243.025207758,1,28.753699192,77.115635499,28.753698400,77.115636900,5.918,-0.4749,-3.1965,-39.6558,0.5059,1
1771590243.125328064,1,28.753698622,77.115636905,28.753698700,77.115637200,5.900,1.5469,-3.0241,-38.6877,0.5750,1
1771590243.325562954,1,28.753696969,77.115639421,28.753698600,77.115637400,5.848,-1.8016,-4.5256,-37.5517,0.5622,1
1771590243.358935356,1,28.753696608,77.115639355,28.753698600,77.115637400,5.848,-1.8016,-4.5256,-37.5517,0.5312,1
1771590243.392308712,1,28.753696421,77.115639116,28.753698600,77.115637400,5.848,-1.8016,-4.5256,-37.5517,0.6121,1
1771590243.492425442,1,28.753696562,77.115638723,28.753698600,77.115637400,5.848,-1.8016,-4.5256,-37.5517,0.5516,1
1771590243.625914812,1,28.753698287,77.115633939,28.753698800,77.115637200,5.799,-2.5009,-3.8748,-37.7372,0.5287,1
1771590243.726031542,1,28.753699891,77.115633272,28.753698800,77.115637200,5.799,-2.5009,-3.8748,-37.7372,0.6033,1
1771590243.859520435,1,28.753702433,77.115629941,28.753699300,77.115637100,5.751,-1.9051,-1.4910,-38.5710,0.5679,1
1771590243.959637165,1,28.753702771,77.115628754,28.753699300,77.115637100,5.751,-1.9051,-1.4910,-38.5710,0.5524,1
1771590243.993009329,1,28.753702390,77.115628087,28.753699300,77.115637100,5.751,-1.9051,-1.4910,-38.5710,0.7528,1
1771590244.026381493,1,28.753702738,77.115627338,28.753699300,77.115637100,5.751,-1.9051,-1.4910,-38.5710,0.5638,1
1771590244.126498938,1,28.753706320,77.115627885,28.753699600,77.115637300,5.708,-4.2173,0.5984,-38.7146,0.5348,1
1771590244.159871817,1,28.753706378,77.115628679,28.753699600,77.115637300,5.708,-4.2173,0.5984,-38.7146,0.5234,1
1771590244.226619005,1,28.753706319,77.115629847,28.753699600,77.115637300,5.708,-4.2173,0.5984,-38.7146,0.6734,1
1771590244.426860094,1,28.753704175,77.115630293,28.753700000,77.115636800,5.670,-1.9683,-1.7422,-38.6497,0.5178,1
1771590244.493607521,1,28.753705445,77.115628657,28.753700000,77.115636800,5.670,-1.9683,-1.7422,-38.6497,0.5653,1
1771590244.627101660,1,28.753712137,77.115622970,28.753700400,77.115636000,5.628,-3.0837,3.4496,-38.6709,0.5114,1
1771590244.894091129,1,28.753706554,77.115627651,28.753700500,77.115635400,5.574,-2.7619,0.4568,-38.4734,0.7717,1
1771590247.764218092,1,28.753696954,77.115643911,28.753697800,77.115639800,5.407,-1.1133,-3.1541,-40.9909,0.5888,1
1771590247.897710800,1,28.753697450,77.115642380,28.753697900,77.115639300,5.407,-1.6595,-2.4795,-40.8030,0.6327,1
1771590248.064576626,1,28.753697699,77.115642361,28.753697900,77.115639300,5.407,-1.6595,-2.4795,-40.8030,0.6348,1
1771590248.097949982,1,28.753697826,77.115641390,28.753698000,77.115638300,5.411,-1.5796,-2.5196,-39.7740,0.5405,1
1771590248.131323338,1,28.753697991,77.115641583,28.753698000,77.115638300,5.411,-1.5796,-2.5196,-39.7740,0.5286,1
